CUSTOMER_ID,YEAR_MONTH,Churn_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Product_count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Total_Amt_Chng_Last_3M_6M,Total_Ct_Chng_Last_3M_6M,Avg_Utilization_Ratio
716329383,202101,Attrited Customer,46,F,3,Graduate,Single,Less than $40K,Blue,36,4,2,3,3138.0,986,2152.0,4724,56,1.002,0.806,0.314
716871633,202102,Existing Customer,49,M,1,Uneducated,Single,$120K +,Blue,38,2,2,3,12055.0,1858,10197.0,7222,93,0.645,0.5,0.154
718491708,202105,Existing Customer,53,F,2,College,Single,Unknown,Blue,38,2,3,3,16592.0,1435,15157.0,7642,89,0.76,0.648,0.086
787502883,202103,Existing Customer,60,F,1,Doctorate,Single,Unknown,Silver,48,1,2,1,34516.0,1542,32974.0,7443,98,0.603,0.556,0.045
715183308,202103,Existing Customer,47,M,3,Post-Graduate,Unknown,Unknown,Silver,38,2,1,2,33184.0,855,32329.0,7190,93,0.728,0.525,0.026
713872833,202102,Existing Customer,54,F,2,Graduate,Single,$40K - $60K,Blue,41,2,1,3,10753.0,1845,8908.0,7302,80,0.689,0.702,0.172
708535158,202106,Existing Customer,39,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,29,1,1,3,9959.0,1501,8458.0,8505,86,0.822,0.536,0.151
711658758,202105,Existing Customer,46,F,3,Uneducated,Married,Less than $40K,Blue,35,6,5,1,2069.0,1101,968.0,7307,82,0.741,0.745,0.532
717248583,202105,Existing Customer,43,F,3,College,Married,Less than $40K,Silver,34,4,2,2,11362.0,1871,9491.0,7849,88,0.859,0.63,0.165
713087958,202103,Existing Customer,53,M,4,High School,Divorced,$120K +,Blue,36,3,3,2,34516.0,1337,33179.0,7919,85,0.704,0.635,0.039
721495458,202105,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,32,2,1,1,20001.0,0,20001.0,8094,96,0.742,0.6,0.0
786097158,202102,Existing Customer,48,M,2,High School,Married,$40K - $60K,Blue,42,2,3,2,8786.0,1559,7227.0,8575,92,0.909,0.736,0.177
712219083,202102,Existing Customer,41,M,3,Uneducated,Single,$80K - $120K,Blue,28,1,3,3,7142.0,1917,5225.0,7892,83,0.727,0.729,0.268
715327683,202104,Attrited Customer,45,F,4,Post-Graduate,Single,Less than $40K,Blue,36,1,3,3,4477.0,2517,1960.0,4996,55,1.022,0.486,0.562
715624533,202106,Existing Customer,41,F,3,Unknown,Unknown,$40K - $60K,Blue,30,1,2,3,5357.0,1272,4085.0,7730,97,0.708,0.54,0.237
715599633,202103,Existing Customer,51,M,1,College,Married,$80K - $120K,Silver,38,2,3,2,34516.0,0,34516.0,7686,89,0.678,0.618,0.0
718958583,202102,Attrited Customer,44,M,4,Post-Graduate,Single,$80K - $120K,Blue,36,,3,2,2367.0,1606,761.0,4506,59,0.956,0.639,0.678
717397983,202104,Existing Customer,39,M,2,Uneducated,Single,$60K - $80K,Blue,29,2,2,3,23402.0,958,22444.0,7570,98,0.646,0.633,0.041
715037133,202104,Existing Customer,40,M,3,Doctorate,Unknown,Less than $40K,Blue,36,1,1,3,4587.0,1771,2816.0,7479,83,0.647,0.694,0.386
818767458,202102,Existing Customer,41,M,3,Graduate,Married,$120K +,Blue,36,2,3,2,6565.0,1130,5435.0,7729,97,0.823,0.644,0.172
778863258,202104,Attrited Customer,46,F,4,Unknown,Married,Unknown,Blue,27,1,2,3,6030.0,0,6030.0,4983,62,1.031,0.442,0.0
712075083,202101,Attrited Customer,50,M,4,High School,Single,$120K +,Blue,41,4,3,3,6982.0,0,6982.0,4830,50,1.018,0.724,0.0
711963183,202103,Existing Customer,50,M,3,Uneducated,Married,Less than $40K,Blue,36,2,3,3,5128.0,0,5128.0,7588,98,0.704,0.581,0.0
720903258,202104,Attrited Customer,48,M,3,Unknown,Unknown,$60K - $80K,Blue,28,2,2,1,9405.0,0,9405.0,4801,47,1.033,0.382,0.0
772404633,202103,Existing Customer,49,M,2,Graduate,Married,$80K - $120K,Silver,39,1,1,2,34516.0,1118,33398.0,7734,74,0.671,0.609,0.032
713302758,202104,Existing Customer,49,M,2,Graduate,Married,$120K +,Blue,40,2,4,1,14646.0,1448,13198.0,8160,92,0.895,0.586,0.099
717859233,202101,Existing Customer,41,M,5,Graduate,Married,$80K - $120K,Blue,37,1,3,2,12578.0,2517,10061.0,8362,82,0.875,0.64,0.2
712955433,202106,Existing Customer,36,F,4,Uneducated,Unknown,$40K - $60K,Blue,16,1,2,2,4370.0,1222,3148.0,7223,90,0.648,0.552,0.28
718292283,202106,Existing Customer,52,F,1,High School,Single,$40K - $60K,Blue,42,1,3,1,3416.0,1970,1446.0,8254,75,0.804,0.596,0.577
713197308,202105,Existing Customer,42,M,4,Graduate,Married,$60K - $80K,Silver,33,1,2,1,6224.0,0,6224.0,7612,82,0.63,0.783,0.0
789175683,202104,Existing Customer,49,F,2,College,Married,Less than $40K,Silver,38,2,3,2,10741.0,2517,8224.0,8352,71,1.087,0.821,0.234
811700058,202102,Attrited Customer,41,M,2,Graduate,Single,$60K - $80K,Gold,36,2,3,3,34516.0,687,33829.0,4822,57,1.015,0.295,0.02
818476383,202101,Existing Customer,50,M,1,Unknown,Unknown,$120K +,Silver,45,2,2,0,34516.0,1514,33002.0,7333,72,0.736,1.0,0.044
720164358,202105,Attrited Customer,53,F,4,Graduate,Single,$40K - $60K,Blue,43,1,3,2,6058.0,0,6058.0,4754,60,0.997,0.463,0.0
710357208,202101,Existing Customer,49,M,4,Uneducated,Married,$80K - $120K,Blue,39,2,3,2,8561.0,915,7646.0,7341,79,0.637,0.491,0.107
711325308,202101,Attrited Customer,46,M,3,Unknown,Single,$80K - $120K,Blue,34,4,3,3,9959.0,0,9959.0,4859,64,1.049,0.524,0.0
721486908,202103,Existing Customer,51,F,5,High School,Single,Less than $40K,Blue,36,1,1,1,7645.0,2076,5569.0,7710,75,0.759,0.875,0.272
711210633,202105,Existing Customer,51,M,3,Uneducated,Single,$60K - $80K,Blue,42,2,4,1,1922.0,1124,798.0,8049,76,0.766,0.434,0.585
712570458,202103,Existing Customer,51,F,2,High School,Married,Less than $40K,Blue,33,2,1,3,5625.0,1640,3985.0,7890,75,0.893,0.875,0.292
712058133,202106,Existing Customer,54,F,2,College,Single,Less than $40K,Blue,36,1,3,3,2274.0,708,1566.0,7735,74,0.677,0.682,0.311
708153558,202101,Existing Customer,46,M,5,Doctorate,Divorced,$120K +,Blue,31,1,2,2,34516.0,1802,32714.0,7936,101,0.871,0.485,0.052
709893858,202103,Attrited Customer,43,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,6,2,2,9422.0,2108,7314.0,4633,58,0.891,0.611,0.224
709225758,202106,Existing Customer,48,F,3,Post-Graduate,Married,Unknown,Blue,37,2,1,3,7469.0,2474,4995.0,8213,86,0.674,0.623,0.331
709984083,202102,Existing Customer,43,F,3,Unknown,Single,Less than $40K,Blue,36,2,2,2,3849.0,1281,2568.0,7930,90,0.777,0.607,0.333
711854808,202103,Attrited Customer,41,M,3,High School,Married,$120K +,Blue,32,2,2,1,34516.0,0,34516.0,4734,57,0.965,0.541,0.0
822125283,202101,Existing Customer,49,M,3,Uneducated,Married,$80K - $120K,Blue,45,2,1,1,4778.0,1351,3427.0,7590,74,0.785,0.682,0.283
717340608,202105,Existing Customer,51,F,3,High School,Single,Unknown,Gold,39,1,1,2,34516.0,1873,32643.0,7703,104,0.629,0.677,0.054
711084183,202105,Existing Customer,47,F,5,Uneducated,Unknown,$40K - $60K,Blue,42,2,2,3,5168.0,2265,2903.0,8211,80,0.715,0.818,0.438
720891633,202104,Attrited Customer,53,F,2,High School,Single,Less than $40K,Blue,46,6,1,2,3199.0,0,3199.0,4805,59,1.047,0.639,0.0
719607183,202101,Existing Customer,55,F,2,Graduate,Single,Unknown,Blue,42,2,3,2,21046.0,1631,19415.0,7653,95,0.731,0.638,0.077
715839708,202101,Existing Customer,51,M,1,Graduate,Married,$120K +,Blue,39,2,3,2,34516.0,2452,32064.0,7111,82,0.707,0.608,0.071
717008358,202102,Existing Customer,40,F,1,Unknown,Married,Less than $40K,Blue,36,1,2,2,6540.0,0,6540.0,7919,88,0.723,0.6,0.0
769152783,202106,Attrited Customer,60,F,2,High School,Single,Less than $40K,Blue,54,1,6,2,8141.0,1811,6330.0,5043,53,1.043,0.432,0.222
788240358,202102,Existing Customer,40,F,5,Graduate,Married,Unknown,Silver,24,2,1,2,33441.0,686,32755.0,8452,83,0.761,0.509,0.021
716098683,202106,Existing Customer,46,F,5,Graduate,Unknown,Unknown,Blue,36,2,3,1,5496.0,1816,3680.0,7985,93,0.678,0.603,0.33
802675983,202102,Existing Customer,42,F,3,Graduate,Married,Less than $40K,Blue,33,2,3,1,3794.0,1544,2250.0,7872,80,0.72,0.538,0.407
712716108,202106,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,36,1,1,1,5785.0,2130,3655.0,7950,86,0.813,0.593,0.368
709238358,202106,Existing Customer,51,F,0,Uneducated,Married,Unknown,Blue,39,1,3,2,19387.0,810,18577.0,7604,87,0.746,0.642,0.042
708682908,202103,Existing Customer,43,F,4,Unknown,Single,Unknown,Blue,28,2,2,1,2838.0,1934,904.0,8644,87,0.873,0.554,0.681
812794983,202104,Existing Customer,41,F,3,College,Married,Less than $40K,Blue,31,2,2,2,4086.0,1974,2112.0,7932,87,0.775,0.642,0.483
708968733,202104,Existing Customer,47,M,3,Uneducated,Married,$80K - $120K,Blue,38,1,3,2,31987.0,0,31987.0,7926,83,0.814,0.537,0.0
779315508,202103,Attrited Customer,43,M,4,Post-Graduate,Single,$40K - $60K,Blue,25,1,2,2,9043.0,1974,7069.0,4638,48,1.027,0.655,0.218
740065833,202106,Existing Customer,47,F,3,Graduate,Single,Less than $40K,Silver,40,1,2,2,11128.0,2517,8611.0,8526,93,0.8,0.661,0.226
721063533,202101,Existing Customer,51,M,2,Graduate,Single,$40K - $60K,Blue,41,1,3,3,3062.0,2058,1004.0,7289,75,0.622,0.705,0.672
718189908,202102,Existing Customer,44,F,4,Unknown,Unknown,$40K - $60K,Gold,31,2,2,3,23981.0,2135,21846.0,7885,86,0.749,0.564,0.089
780064983,202105,Existing Customer,44,M,1,Graduate,Married,$80K - $120K,Gold,29,2,1,3,34516.0,942,33574.0,7665,86,0.75,0.593,0.027
770920908,202104,Existing Customer,39,F,0,Unknown,Single,$40K - $60K,Silver,26,1,1,1,22054.0,1146,20908.0,8055,82,0.842,0.673,0.052
718046433,202106,Existing Customer,53,F,2,Graduate,Unknown,Less than $40K,Blue,35,1,2,3,2199.0,693,1506.0,7342,86,0.654,0.483,0.315
711842508,202104,Existing Customer,45,M,3,Uneducated,Unknown,$80K - $120K,Blue,33,2,3,3,9303.0,1580,7723.0,7825,87,0.877,0.45,0.17
772869033,202101,Existing Customer,47,M,3,Unknown,Single,$120K +,Gold,38,2,4,3,34516.0,1342,33174.0,7283,89,0.69,0.648,0.039
715298808,202106,Existing Customer,40,M,2,High School,Divorced,$40K - $60K,Blue,32,1,3,2,7566.0,1618,5948.0,7570,88,0.72,0.544,0.214
708877458,202105,Existing Customer,50,F,3,Uneducated,Married,Unknown,Blue,34,2,3,3,11343.0,0,11343.0,8027,94,0.709,0.679,0.0
787496733,202105,Existing Customer,47,F,2,Uneducated,Married,Unknown,Blue,35,2,1,1,15155.0,1287,13868.0,7724,79,0.868,0.58,0.085
789469083,202101,Existing Customer,55,M,2,Unknown,Single,$80K - $120K,Blue,46,2,1,1,10795.0,0,10795.0,7855,81,0.855,0.528,0.0
709497108,202103,Existing Customer,44,F,2,High School,Married,Less than $40K,Blue,36,2,1,0,6633.0,1322,5311.0,8396,106,0.698,0.738,0.199
784819758,202104,Existing Customer,54,F,1,Graduate,Single,Unknown,Blue,48,1,1,2,8572.0,2128,6444.0,7850,94,0.821,0.516,0.248
720412308,202102,Existing Customer,40,M,4,Unknown,Married,$80K - $120K,Blue,36,2,1,1,34516.0,2330,32186.0,7635,75,0.693,0.667,0.068
719178183,202103,Existing Customer,50,M,2,Graduate,Married,$80K - $120K,Silver,42,2,3,3,34516.0,2517,31999.0,8186,85,0.759,0.635,0.073
789560433,202105,Attrited Customer,49,M,3,Post-Graduate,Single,$60K - $80K,Blue,42,2,4,2,14895.0,0,14895.0,5147,53,1.043,0.559,0.0
712931733,202106,Existing Customer,49,F,4,Graduate,Single,Less than $40K,Blue,36,1,1,3,2636.0,1257,1379.0,7136,82,0.661,0.608,0.477
714417183,202101,Existing Customer,39,F,1,Uneducated,Unknown,Less than $40K,Blue,31,1,3,1,9511.0,2220,7291.0,7041,95,0.712,0.532,0.233
771097683,202102,Attrited Customer,43,M,2,High School,Single,$120K +,Blue,30,1,2,2,10896.0,2517,8379.0,4935,58,1.028,0.487,0.231
713824983,202104,Existing Customer,43,F,0,High School,Married,Less than $40K,Blue,35,1,1,0,8401.0,1085,7316.0,7697,98,0.696,0.508,0.129
715360458,202105,Existing Customer,45,F,3,Graduate,Divorced,Unknown,Blue,36,2,3,2,12406.0,1980,10426.0,8113,90,0.791,0.5,0.16
711736083,202101,Attrited Customer,47,F,4,College,Divorced,Unknown,Blue,36,,3,3,6769.0,274,6495.0,4885,54,0.998,0.35,0.04
714821433,202102,Existing Customer,45,F,4,College,Married,Less than $40K,Blue,36,2,1,1,2737.0,0,2737.0,7587,80,0.71,0.569,0.0
779263533,202103,Existing Customer,34,F,2,Graduate,Unknown,Unknown,Silver,16,2,2,1,32292.0,1731,30561.0,7564,76,0.751,0.81,0.054
773988708,202102,Existing Customer,52,M,2,Uneducated,Married,$120K +,Silver,43,1,2,2,34516.0,1588,32928.0,7512,81,0.745,0.688,0.046
719623083,202105,Existing Customer,33,F,1,Doctorate,Unknown,Less than $40K,Gold,24,2,3,2,15987.0,1992,13995.0,8302,81,0.739,0.841,0.125
718304583,202104,Attrited Customer,43,M,2,Unknown,Married,$60K - $80K,Gold,33,1,3,2,34516.0,1085,33431.0,4805,54,1.047,0.588,0.031
720198183,202102,Existing Customer,42,M,5,College,Married,$40K - $60K,Blue,27,1,3,1,2437.0,1718,719.0,8028,77,0.608,0.54,0.705
780545133,202102,Existing Customer,49,M,3,Graduate,Single,$80K - $120K,Blue,36,2,3,1,4557.0,985,3572.0,7333,91,0.592,0.596,0.216
711128433,202106,Existing Customer,55,M,3,Uneducated,Single,$40K - $60K,Blue,36,1,3,3,10949.0,829,10120.0,7685,91,0.749,0.596,0.076
789960783,202101,Existing Customer,39,F,1,Graduate,Unknown,Less than $40K,Silver,30,1,2,3,10398.0,1630,8768.0,7702,81,0.755,0.688,0.157
709556208,202104,Existing Customer,40,F,3,College,Single,$40K - $60K,Silver,28,2,1,2,22361.0,1873,20488.0,7586,94,0.701,0.567,0.084
712053033,202101,Existing Customer,46,M,2,Unknown,Single,$80K - $120K,Blue,34,1,3,2,3841.0,1411,2430.0,8444,81,0.785,0.688,0.367
794482158,202103,Existing Customer,46,M,3,College,Single,$80K - $120K,Silver,32,2,1,3,34516.0,1954,32562.0,7594,69,0.755,0.725,0.057
780450708,202103,Attrited Customer,58,M,1,College,Single,$120K +,Silver,45,1,3,2,34516.0,0,34516.0,4864,48,0.964,0.548,0.0
710016708,202103,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Silver,26,1,3,1,10877.0,1802,9075.0,7974,90,0.706,0.731,0.166
709434408,202105,Existing Customer,42,M,3,Unknown,Married,$40K - $60K,Blue,26,2,1,2,5848.0,1481,4367.0,8417,95,0.711,0.462,0.253
778716783,202102,Existing Customer,50,M,2,Unknown,Married,$60K - $80K,Blue,32,1,2,1,11552.0,1970,9582.0,7180,96,0.705,0.548,0.171
712447758,202104,Existing Customer,46,M,2,Graduate,Married,$80K - $120K,Blue,39,2,2,3,11901.0,2517,9384.0,7998,82,0.781,0.608,0.211
779435883,202102,Existing Customer,37,M,3,High School,Unknown,$80K - $120K,Blue,19,1,2,2,2273.0,0,2273.0,7899,79,0.828,0.646,0.0
719918358,202106,Existing Customer,57,F,3,Graduate,Unknown,Less than $40K,Blue,36,2,2,1,3082.0,2507,575.0,7787,89,0.687,0.508,0.813
720474408,202106,Existing Customer,52,M,2,Graduate,Single,$40K - $60K,Blue,41,1,2,2,9298.0,1898,7400.0,8427,87,0.655,0.776,0.204
719401158,202101,Existing Customer,62,F,0,Post-Graduate,Single,$40K - $60K,Blue,53,1,2,3,4136.0,0,4136.0,7739,97,0.64,0.59,0.0
778430733,202103,Existing Customer,45,M,5,High School,Unknown,$60K - $80K,Blue,25,1,5,1,12399.0,1461,10938.0,7855,82,0.645,0.414,0.118
717583908,202106,Existing Customer,57,M,1,High School,Single,$80K - $120K,Blue,45,1,6,1,15030.0,1395,13635.0,7603,81,0.625,0.588,0.093
823519458,202103,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,40,1,1,3,6441.0,2151,4290.0,7123,94,0.64,0.492,0.334
712381683,202102,Existing Customer,42,F,4,Unknown,Married,Unknown,Blue,36,1,4,2,7469.0,837,6632.0,8281,80,0.828,0.739,0.112
716045508,202106,Existing Customer,40,F,2,Unknown,Single,Less than $40K,Blue,36,2,2,3,3569.0,1054,2515.0,7963,85,0.775,0.574,0.295
820936533,202106,Existing Customer,47,M,3,Graduate,Unknown,Less than $40K,Blue,43,1,3,3,2781.0,1950,831.0,9331,93,0.98,0.5,0.701
721227258,202101,Existing Customer,51,M,1,Post-Graduate,Married,$120K +,Silver,31,2,5,2,34516.0,1991,32525.0,7520,79,0.718,0.681,0.058
771304383,202103,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,33,1,2,3,4174.0,2507,1667.0,7905,86,0.832,0.755,0.601
717600483,202106,Existing Customer,50,M,2,Unknown,Married,$60K - $80K,Blue,43,2,2,1,23223.0,628,22595.0,7358,87,0.837,0.642,0.027
778865583,202106,Existing Customer,46,M,3,Graduate,Married,Less than $40K,Blue,27,1,2,2,6954.0,1502,5452.0,7510,89,0.624,0.648,0.216
709871658,202106,Existing Customer,47,F,1,Unknown,Single,Less than $40K,Blue,36,2,3,3,7136.0,2345,4791.0,7729,86,0.699,0.654,0.329
818280108,202101,Existing Customer,43,F,4,High School,Single,Less than $40K,Blue,38,1,1,1,1820.0,0,1820.0,7714,91,0.708,0.596,0.0
716350008,202102,Existing Customer,52,M,1,Uneducated,Married,$40K - $60K,Blue,36,2,2,3,2937.0,1633,1304.0,8235,102,0.857,0.522,0.556
778172583,202103,Existing Customer,46,F,3,High School,Single,Less than $40K,Blue,36,1,3,2,6636.0,2399,4237.0,7023,86,0.681,0.654,0.362
719121708,202101,Existing Customer,41,M,2,Graduate,Married,$60K - $80K,Silver,31,2,3,3,31497.0,2192,29305.0,7685,92,0.868,0.533,0.07
714342033,202102,Attrited Customer,52,M,1,High School,Married,$120K +,Blue,34,2,3,1,34516.0,0,34516.0,4863,56,1.038,0.474,0.0
788811558,202104,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,35,1,3,3,1959.0,1022,937.0,7847,65,0.78,0.857,0.522
788943333,202102,Attrited Customer,51,M,3,Post-Graduate,Married,$80K - $120K,Silver,37,6,2,2,34516.0,989,33527.0,4810,55,1.021,0.341,0.029
719258433,202106,Existing Customer,49,M,5,Graduate,Single,$60K - $80K,Blue,42,2,1,3,7801.0,2018,5783.0,7561,91,0.684,0.685,0.259
717895833,202101,Existing Customer,55,M,3,College,Single,$120K +,Blue,44,2,2,3,6455.0,1837,4618.0,8001,99,0.717,0.707,0.285
711550983,202102,Existing Customer,46,M,1,Graduate,Divorced,$40K - $60K,Blue,37,1,2,2,11343.0,1175,10168.0,8313,107,0.699,0.672,0.104
714077583,202104,Attrited Customer,43,M,3,Post-Graduate,Married,$40K - $60K,Platinum,31,2,3,4,23981.0,593,23388.0,4758,65,0.987,0.512,0.025
720939933,202106,Attrited Customer,46,F,4,Unknown,Single,Less than $40K,Blue,33,5,3,5,2879.0,0,2879.0,4684,56,1.031,0.556,0.0
716725008,202104,Existing Customer,49,M,4,High School,Married,$80K - $120K,Blue,40,2,3,2,7667.0,2191,5476.0,7886,94,0.682,0.679,0.286
788824083,202105,Existing Customer,41,M,2,Uneducated,Single,$120K +,Blue,24,2,2,1,34516.0,1022,33494.0,8202,88,0.743,0.913,0.03
716335983,202102,Existing Customer,37,M,2,High School,Single,$80K - $120K,Blue,36,1,2,3,6713.0,1590,5123.0,7946,85,0.847,0.667,0.237
719157933,202102,Existing Customer,51,M,2,Uneducated,Married,$120K +,Blue,40,1,3,1,10984.0,1429,9555.0,7850,85,0.751,0.635,0.13
716704158,202101,Existing Customer,50,M,1,Doctorate,Married,$120K +,Blue,39,2,3,2,34516.0,2517,31999.0,8087,86,0.778,0.509,0.073
716258358,202106,Existing Customer,57,M,2,Uneducated,Single,$60K - $80K,Blue,36,1,1,3,23058.0,1534,21524.0,7009,82,0.701,0.708,0.067
827904183,202105,Existing Customer,40,M,4,Uneducated,Married,$120K +,Blue,36,2,2,2,17606.0,1377,16229.0,8104,83,0.861,0.627,0.078
820394733,202103,Existing Customer,52,M,0,College,Married,$120K +,Gold,47,2,1,1,34516.0,1464,33052.0,7690,87,0.689,0.673,0.042
716574033,202102,Existing Customer,45,F,3,High School,Divorced,$40K - $60K,Silver,36,2,2,2,18000.0,1829,16171.0,7149,86,0.675,0.623,0.102
736786908,202105,Existing Customer,48,F,2,College,Married,Less than $40K,Blue,41,2,2,2,5550.0,2517,3033.0,6984,85,0.767,0.545,0.454
774099708,202106,Existing Customer,39,F,3,High School,Single,Less than $40K,Blue,33,2,1,2,1621.0,0,1621.0,7400,86,0.779,0.686,0.0
714282333,202101,Existing Customer,49,F,4,College,Married,Less than $40K,Blue,36,1,1,2,3244.0,0,3244.0,7495,97,0.765,0.54,0.0
717471933,202104,Existing Customer,45,M,2,Unknown,Married,$40K - $60K,Blue,27,2,2,3,5800.0,1434,4366.0,8202,89,0.715,0.679,0.247
818316108,202106,Existing Customer,43,F,1,Graduate,Married,Less than $40K,Blue,38,2,2,1,2550.0,1421,1129.0,8063,72,0.819,0.714,0.557
709838508,202103,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Silver,31,2,1,3,34516.0,1509,33007.0,7167,91,0.728,0.625,0.044
716212383,202103,Attrited Customer,38,M,1,High School,Single,$120K +,Blue,30,5,3,3,10874.0,2415,8459.0,4619,59,0.933,0.372,0.222
757667133,202102,Attrited Customer,54,M,2,College,Single,$80K - $120K,Blue,47,2,2,2,13769.0,0,13769.0,4738,53,1.058,0.395,0.0
794571108,202101,Attrited Customer,39,M,2,Graduate,Divorced,$40K - $60K,Silver,23,5,2,3,17894.0,304,17590.0,4691,63,0.965,0.465,0.017
711370458,202102,Existing Customer,49,F,5,Graduate,Married,Less than $40K,Gold,38,1,2,2,15016.0,2016,13000.0,7685,84,0.709,0.527,0.134
788528958,202102,Existing Customer,45,M,4,Graduate,Single,$120K +,Blue,38,1,1,3,9036.0,0,9036.0,8356,79,0.753,0.681,0.0
716745408,202105,Existing Customer,54,M,1,High School,Single,$80K - $120K,Blue,36,1,2,3,12813.0,1998,10815.0,7803,81,0.837,0.688,0.156
771752508,202102,Existing Customer,40,F,3,Doctorate,Married,Less than $40K,Blue,29,1,1,1,4660.0,1844,2816.0,8571,84,1.018,0.647,0.396
788916933,202105,Existing Customer,49,M,5,College,Married,$60K - $80K,Gold,35,1,2,2,34516.0,1064,33452.0,8095,81,0.796,0.62,0.031
714938733,202104,Attrited Customer,48,M,1,Post-Graduate,Single,$80K - $120K,Blue,38,4,2,2,13174.0,0,13174.0,4890,49,0.955,0.485,0.0
761818758,202103,Existing Customer,43,M,1,Graduate,Single,Unknown,Blue,36,1,1,2,11210.0,1079,10131.0,7206,86,0.651,0.536,0.096
714422058,202106,Existing Customer,42,M,3,Graduate,Single,$120K +,Blue,36,1,2,3,31639.0,2446,29193.0,7119,86,0.632,0.564,0.077
712191783,202104,Existing Customer,49,M,4,High School,Married,$120K +,Gold,36,1,1,1,34516.0,1634,32882.0,7788,94,0.768,0.469,0.047
716319258,202101,Existing Customer,43,M,4,Uneducated,Single,$120K +,Blue,36,1,1,3,34516.0,1742,32774.0,7360,82,0.661,0.745,0.05
719813058,202106,Existing Customer,44,F,5,Unknown,Married,Less than $40K,Blue,34,2,1,3,2490.0,1235,1255.0,8065,88,0.823,0.76,0.496
712351908,202105,Existing Customer,45,M,3,High School,Unknown,$80K - $120K,Blue,34,1,2,3,26438.0,1655,24783.0,8029,81,0.92,0.723,0.063
716742483,202106,Existing Customer,38,F,1,Graduate,Single,Less than $40K,Blue,29,2,3,3,7504.0,1134,6370.0,7525,100,0.67,0.449,0.151
708160008,202104,Existing Customer,44,M,1,Uneducated,Married,$120K +,Blue,33,2,2,3,34516.0,1058,33458.0,7412,84,0.734,0.585,0.031
709269708,202104,Existing Customer,45,M,4,Graduate,Single,$120K +,Platinum,34,2,2,1,34516.0,1488,33028.0,7281,95,0.732,0.532,0.043
779098308,202105,Existing Customer,51,F,2,College,Married,Unknown,Blue,32,1,3,2,15048.0,2517,12531.0,7592,96,0.666,0.524,0.167
717257658,202103,Existing Customer,41,M,3,Graduate,Single,$80K - $120K,Blue,29,2,2,1,9357.0,1942,7415.0,7971,84,0.8,0.787,0.208
775112958,202105,Existing Customer,51,M,1,Unknown,Married,$60K - $80K,Blue,45,2,3,3,11548.0,0,11548.0,7781,72,0.611,0.895,0.0
788812608,202104,Existing Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,39,1,2,3,8767.0,1684,7083.0,8066,79,0.786,0.549,0.192
711002058,202104,Existing Customer,42,M,4,Unknown,Single,$40K - $60K,Blue,33,1,3,1,5306.0,2410,2896.0,7437,94,0.738,0.709,0.454
716199408,202106,Attrited Customer,52,F,2,Graduate,Single,Unknown,Blue,41,2,3,3,3608.0,2517,1091.0,4907,53,1.057,0.559,0.698
718100808,202102,Existing Customer,49,F,1,Uneducated,Married,Less than $40K,Gold,37,2,3,1,15987.0,2065,13922.0,7395,100,0.705,0.562,0.129
790051758,202102,Attrited Customer,50,M,2,Graduate,Single,$120K +,Blue,42,2,1,2,31782.0,0,31782.0,4800,53,1.056,0.395,0.0
772430733,202101,Existing Customer,42,M,2,Graduate,Married,$120K +,Blue,32,1,1,1,34516.0,1440,33076.0,7168,88,0.676,0.571,0.042
713460258,202106,Existing Customer,45,F,0,Doctorate,Married,$40K - $60K,Silver,36,1,1,3,19107.0,933,18174.0,8987,89,0.88,0.561,0.049
820036533,202102,Existing Customer,50,M,4,Unknown,Married,$80K - $120K,Blue,45,2,1,3,34516.0,1466,33050.0,7223,87,0.693,0.611,0.042
719785683,202102,Existing Customer,41,M,4,Post-Graduate,Married,$80K - $120K,Blue,36,1,2,2,21751.0,1573,20178.0,8332,102,0.878,0.569,0.072
711830433,202106,Existing Customer,44,F,3,College,Single,Less than $40K,Blue,32,1,2,1,7926.0,1051,6875.0,7677,87,0.729,0.554,0.133
807393558,202101,Attrited Customer,51,M,4,Unknown,Single,$120K +,Silver,46,2,3,3,34516.0,1279,33237.0,4615,49,1.02,0.581,0.037
718306308,202101,Existing Customer,48,M,4,Graduate,Married,$80K - $120K,Blue,36,1,2,3,27984.0,1793,26191.0,8147,81,0.754,0.588,0.064
772725408,202101,Existing Customer,40,M,3,Uneducated,Divorced,$60K - $80K,Blue,30,2,3,2,24499.0,2517,21982.0,7667,84,0.777,0.527,0.103
711183558,202102,Existing Customer,49,M,0,High School,Single,$80K - $120K,Blue,39,2,1,3,2221.0,1291,930.0,8618,98,0.785,0.815,0.581
